rank,pair_uid,candidate_origins,new_outside_step4,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,alias_normalized_left,alias_normalized_right,source_cosine,frozen_source_score,unbounded_identity_logit_diagnostic,feature_bounded_identity_logit_diagnostic,identity_logit_correction,synthetic_scale_model_score,model_score_is_real_probability,synthetic_support_clipped,observable_state_hash,synthetic_train_development_support_status,synthetic_train_development_positive_support_count,synthetic_train_development_negative_support_count,synthetic_support_splits,synthetic_positive_support_repeated,synthetic_positive_support_in_both_splits,production_review_eligible,out_of_support_feature_count,out_of_support_feature_names,shared_token_count,shared_token_hashes,shared_identifier_types,strong_common_middle_count,weak_common_middle_count,step4_candidate_rule_hits,verified_direct_token_count_log1p,repeated_verified_token_count_log1p,bilateral_direct_item_count_log1p,shared_identifier_type_count_log1p,risky_token_count_log1p,support_token_count_log1p,high_frequency_token_count_log1p,risky_without_verified,support_without_verified,verified_x_risky,verified_x_support,shared_telegram_token_count_log1p,shared_email_token_count_log1p,shared_bat_token_count_log1p,shared_qq_token_count_log1p,shared_wechat_token_count_log1p,shared_phone_token_count_log1p,shared_crypto_wallet_token_count_log1p,shared_external_url_token_count_log1p,strong_rotation_path_count_log1p,corroborated_rotation_path_count_log1p,uncorroborated_rotation_path_count_log1p,weak_path_count_log1p,maximum_strong_middle_degree_log1p,rotation_telegram_edge_token_count_log1p,rotation_email_edge_token_count_log1p,rotation_bat_edge_token_count_log1p,rotation_qq_edge_token_count_log1p,rotation_wechat_edge_token_count_log1p,rotation_phone_edge_token_count_log1p,rotation_crypto_wallet_edge_token_count_log1p,verified_x_repeat,rotation_x_corroboration
960,market_item.xlsx|茶马古道|seller_raw:/shop/3719||market_item.xlsx|茶马古道|seller_raw:/shop/8207,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/3719,market_item.xlsx|茶马古道|seller_raw:/shop/8207,茶马古道,茶马古道,/shop/3719,/shop/8207,0.917586136468,0.248947701586,0.000000000000,0.000000000000,0.000000000000,0.248947701586,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
961,market_item.xlsx|茶马古道|seller_raw:/shop/411341||market_item.xlsx|茶马古道|seller_raw:/shop/449779,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/411341,market_item.xlsx|茶马古道|seller_raw:/shop/449779,茶马古道,茶马古道,/shop/411341,/shop/449779,0.917527497902,0.248690397862,0.000000000000,0.000000000000,0.000000000000,0.248690397862,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,shared_description_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
962,market_item.xlsx|中文暗网交易市场|seller_raw:65581||market_item.xlsx|中文暗网交易市场|seller_raw:72597,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:65581,market_item.xlsx|中文暗网交易市场|seller_raw:72597,中文暗网交易市场,中文暗网交易市场,65581,72597,0.917524611993,0.248677739204,0.000000000000,0.000000000000,0.000000000000,0.248677739204,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
963,market_item.xlsx|中文暗网交易市场|seller_raw:21237||market_item.xlsx|中文暗网交易市场|seller_raw:47071,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:21237,market_item.xlsx|中文暗网交易市场|seller_raw:47071,中文暗网交易市场,中文暗网交易市场,21237,47071,0.917507951349,0.248604667904,0.000000000000,0.000000000000,0.000000000000,0.248604667904,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
964,market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/418547,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/405939,market_item.xlsx|茶马古道|seller_raw:/shop/418547,茶马古道,茶马古道,/shop/405939,/shop/418547,0.917477281880,0.248470193396,0.000000000000,0.000000000000,0.000000000000,0.248470193396,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
965,market_item.xlsx|中文暗网交易市场|seller_raw:58517||market_item.xlsx|中文暗网交易市场|seller_raw:61872,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:58517,market_item.xlsx|中文暗网交易市场|seller_raw:61872,中文暗网交易市场,中文暗网交易市场,58517,61872,0.917394006871,0.248105308309,0.000000000000,0.000000000000,0.000000000000,0.248105308309,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
966,market_item.xlsx|茶马古道|seller_raw:/shop/415500||market_item.xlsx|茶马古道|seller_raw:/shop/437791,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/415500,market_item.xlsx|茶马古道|seller_raw:/shop/437791,茶马古道,茶马古道,/shop/415500,/shop/437791,0.917376233765,0.248027478617,0.000000000000,0.000000000000,0.000000000000,0.248027478617,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
967,market_item.xlsx|茶马古道|seller_raw:/shop/418181||market_item.xlsx|茶马古道|seller_raw:/shop/444481,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/418181,market_item.xlsx|茶马古道|seller_raw:/shop/444481,茶马古道,茶马古道,/shop/418181,/shop/444481,0.917330938032,0.247829199382,0.000000000000,0.000000000000,0.000000000000,0.247829199382,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
968,market_item.xlsx|茶马古道|seller_raw:/shop/462943||market_item.xlsx|茶马古道|seller_raw:/shop/590,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/462943,market_item.xlsx|茶马古道|seller_raw:/shop/590,茶马古道,茶马古道,/shop/462943,/shop/590,0.917322870674,0.247793896181,0.000000000000,0.000000000000,0.000000000000,0.247793896181,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
969,market_item.xlsx|茶马古道|seller_raw:/shop/393772||market_item.xlsx|茶马古道|seller_raw:/shop/395183,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/393772,market_item.xlsx|茶马古道|seller_raw:/shop/395183,茶马古道,茶马古道,/shop/393772,/shop/395183,0.917280277477,0.247607561921,0.000000000000,0.000000000000,0.000000000000,0.247607561921,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
970,market_item.xlsx|茶马古道|seller_raw:/shop/393415||market_item.xlsx|茶马古道|seller_raw:/shop/410971,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/393415,market_item.xlsx|茶马古道|seller_raw:/shop/410971,茶马古道,茶马古道,/shop/393415,/shop/410971,0.917262348472,0.247529155261,0.000000000000,0.000000000000,0.000000000000,0.247529155261,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
971,market_item.xlsx|中文暗网交易市场|seller_raw:577320||market_item.xlsx|茶马古道|seller_raw:/shop/415550,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:577320,market_item.xlsx|茶马古道|seller_raw:/shop/415550,中文暗网交易市场,茶马古道,577320,/shop/415550,0.917262057611,0.247527883414,0.000000000000,0.000000000000,0.000000000000,0.247527883414,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
972,market_item.xlsx|中文暗网交易市场|seller_raw:539806||market_item.xlsx|茶马古道|seller_raw:/shop/451373,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:539806,market_item.xlsx|茶马古道|seller_raw:/shop/451373,中文暗网交易市场,茶马古道,539806,/shop/451373,0.917244077947,0.247449272221,0.000000000000,0.000000000000,0.000000000000,0.247449272221,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,shared_title_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
973,market_item.xlsx|茶马古道|seller_raw:/shop/394239||market_item.xlsx|茶马古道|seller_raw:/shop/439508,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/394239,market_item.xlsx|茶马古道|seller_raw:/shop/439508,茶马古道,茶马古道,/shop/394239,/shop/439508,0.917221987843,0.247352712188,0.000000000000,0.000000000000,0.000000000000,0.247352712188,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
974,market_item.xlsx|茶马古道|seller_raw:/shop/429443||market_item.xlsx|茶马古道|seller_raw:/shop/442396,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/429443,market_item.xlsx|茶马古道|seller_raw:/shop/442396,茶马古道,茶马古道,/shop/429443,/shop/442396,0.917221751476,0.247351679119,0.000000000000,0.000000000000,0.000000000000,0.247351679119,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
975,market_item.xlsx|茶马古道|seller_raw:/shop/444678||market_item.xlsx|茶马古道|seller_raw:/shop/449140,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/444678,market_item.xlsx|茶马古道|seller_raw:/shop/449140,茶马古道,茶马古道,/shop/444678,/shop/449140,0.917214291451,0.247319075742,0.000000000000,0.000000000000,0.000000000000,0.247319075742,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
976,market_item.xlsx|茶马古道|seller_raw:/shop/411658||market_item.xlsx|茶马古道|seller_raw:/shop/469470,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/411658,market_item.xlsx|茶马古道|seller_raw:/shop/469470,茶马古道,茶马古道,/shop/411658,/shop/469470,0.917211145979,0.247305329602,0.000000000000,0.000000000000,0.000000000000,0.247305329602,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
977,market_item.xlsx|中文暗网交易市场|seller_raw:344175||market_item.xlsx|中文暗网交易市场|seller_raw:38205,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:344175,market_item.xlsx|中文暗网交易市场|seller_raw:38205,中文暗网交易市场,中文暗网交易市场,344175,38205,0.917186638667,0.247198246878,0.000000000000,0.000000000000,0.000000000000,0.247198246878,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
