pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3
products_data.csv|__unknown__|seller_id:521580||products_data.csv|__unknown__|seller_id:523073,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:521580,products_data.csv|__unknown__|seller_id:523073,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.199945,0.772391,673,673,0.0,0.284226,0.180059,0.016369,0.011905,0.007441,0.0,0.0,0.0,0.157738,0.0,180.0,3.0,85.0,0.006533,0.004478,0.0,0.0,0.0,0.009863,0.991531,0.891636,0.948185,0.959653,0.959403,0.726464,0.071789
products_data.csv|__unknown__|seller_id:521580||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:521580,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.204694,0.758108,673,673,0.0,0.345238,0.0,0.013393,0.010417,0.002976,0.0,0.0,0.0,0.080357,0.0,480.0,0.0,81.0,0.006287,0.003229,0.0,0.0,0.0,0.005624,0.995563,0.922623,0.953562,0.974923,0.984112,0.890232,0.404905
products_data.csv|__unknown__|seller_id:561240||products_data.csv|__unknown__|seller_id:707156,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:561240,products_data.csv|__unknown__|seller_id:707156,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.127255,0.988946,673,673,0.0,0.0,0.482143,0.157738,0.016369,0.269345,0.0,0.0,0.0,0.110119,0.0,0.0,10.0,49.0,0.005556,0.047222,0.0,0.0,0.0,0.035656,0.991149,0.875937,0.926867,0.93957,0.824421,0.747793,0.560227
products_data.csv|__unknown__|seller_id:632484||products_data.csv|__unknown__|seller_id:708128,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:632484,products_data.csv|__unknown__|seller_id:708128,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.202364,0.759014,673,673,0.0,0.313988,0.0,0.114583,0.058035,0.081845,0.0,0.0,0.0,0.071429,0.0,280.0,0.0,37.0,0.014845,0.025641,0.0,0.0,0.0,0.020738,0.986432,0.859832,0.923991,0.941326,0.831571,0.538453,0.273493
products_data.csv|__unknown__|seller_id:556912||products_data.csv|__unknown__|seller_id:561431,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:556912,products_data.csv|__unknown__|seller_id:561431,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.125708,0.988813,673,673,0.0,0.004464,0.325893,0.046131,0.037203,0.074404,0.0,0.0,0.0,0.05506,0.0,4.0,8.0,8.0,0.013726,0.018627,0.0,0.0,0.0,0.007142,0.993224,0.901009,0.945101,0.986678,0.906725,0.641922,0.380585
products_data.csv|__unknown__|seller_id:531474||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531474,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.727273,0.25,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.161054,0.880843,673,673,0.0,0.049107,0.492559,0.02381,0.022321,0.025298,0.0,0.0,0.0,0.028274,0.0,220.0,10.0,317.0,0.031565,0.040465,0.0,0.0,0.0,0.001228,0.990089,0.929147,0.970219,0.967527,0.987472,0.873375,0.29626
products_data.csv|__unknown__|seller_id:531474||products_data.csv|__unknown__|seller_id:534025,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531474,products_data.csv|__unknown__|seller_id:534025,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.727273,0.25,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.147868,0.919202,673,673,0.0,0.011905,0.142857,0.020833,0.025297,0.026786,0.0,0.0,0.0,0.011905,0.0,80.0,3.0,306.0,0.033317,0.041276,0.0,0.0,0.0,0.000365,0.993868,0.919682,0.945791,0.971782,0.979908,0.786237,0.241834
products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:529130,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.25,0.5,0.25,0,0,0.0,0.0,0,0,0,2,0.199145,0.762493,673,673,0.172619,0.029762,0.123512,0.032738,0.06994,0.029762,0.0,0.0,0.0,0.25,1.0,190.0,3.5,918.0,0.109852,0.011101,0.0,0.0,0.0,0.019103,0.990492,0.93016,0.952645,0.956891,0.955792,0.916898,0.252086
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:531474,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:531474,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.146773,0.919128,673,673,0.0,0.011905,0.311012,0.019345,0.023809,0.029762,0.0,0.0,0.0,0.010417,0.0,80.0,6.0,301.0,0.033212,0.04199,0.0,0.0,0.0,0.000347,0.993721,0.926141,0.952028,0.975258,0.972957,0.853796,0.158566
products_data.csv|__unknown__|seller_id:562239||products_data.csv|__unknown__|seller_id:708128,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:562239,products_data.csv|__unknown__|seller_id:708128,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.180719,0.816718,673,673,0.0,0.075893,0.407738,0.197916,0.087798,0.019345,0.0,0.0,0.0,0.119048,0.0,700.0,9.0,53.0,0.035117,0.003345,0.0,0.0,0.0,0.027797,0.983319,0.873098,0.911312,0.951462,0.851429,0.662663,0.370498
products_data.csv|__unknown__|seller_id:521052||products_data.csv|__unknown__|seller_id:544260,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:521052,products_data.csv|__unknown__|seller_id:544260,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.122432,0.98853,673,673,0.0,0.0,0.732143,0.081845,0.263393,0.337798,0.0,0.0,0.0,0.0,0.0,0.0,16.0,75.0,0.034627,0.057137,0.0,0.0,0.0,0.0,0.990347,0.900748,0.93135,0.953616,0.906709,0.821069,0.493951
products_data.csv|__unknown__|seller_id:644112||products_data.csv|__unknown__|seller_id:90066,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:644112,products_data.csv|__unknown__|seller_id:90066,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.132922,0.943625,673,673,0.0,0.0,0.714286,0.376489,0.1875,0.28125,0.0,0.0,0.0,0.372024,0.0,0.0,16.0,1505.0,0.115758,0.306139,0.0,0.0,0.0,0.029101,0.989554,0.900444,0.94148,0.920244,0.88692,0.888679,0.395817
products_data.csv|__unknown__|seller_id:631830||products_data.csv|__unknown__|seller_id:632995,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:631830,products_data.csv|__unknown__|seller_id:632995,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.128667,0.953631,673,673,0.0,0.022321,0.422619,0.06994,0.066964,0.116072,0.0,0.0,0.0,0.050595,0.0,150.0,11.0,13.0,0.036286,0.027214,0.0,0.0,0.0,0.007455,0.992949,0.84334,0.923656,0.977761,0.855701,0.603443,0.369415
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:531338,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:531338,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.583333,0.583333,0.333333,0,0,0.0,0.0,0,0,0,2,0.179156,0.798773,673,673,0.172619,0.028274,0.285714,0.028274,0.081845,0.025298,0.0,0.0,0.0,0.245536,1.0,70.0,6.0,906.5,0.115701,0.010292,0.0,0.0,0.0,0.017154,0.99438,0.914374,0.950106,0.972286,0.980239,0.945869,0.142561
products_data.csv|__unknown__|seller_id:470177||products_data.csv|__unknown__|seller_id:730012,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:470177,products_data.csv|__unknown__|seller_id:730012,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.126733,0.955187,673,673,0.0,0.008929,0.577381,0.349702,0.125,0.571429,0.0,0.0,0.0,0.174107,0.0,1.0,12.0,221.0,0.154934,0.067205,0.0,0.0,0.0,0.011364,0.962124,0.883554,0.92549,0.900202,0.82314,0.686761,0.251771
products_data.csv|__unknown__|seller_id:1898135||products_data.csv|__unknown__|seller_id:1912198,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:1898135,products_data.csv|__unknown__|seller_id:1912198,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.156523,0.863743,673,673,0.0,0.166667,0.438988,0.061012,0.263393,0.037202,0.0,0.0,0.0,0.159226,0.0,5.0,12.0,28.0,0.062798,0.011129,0.0,0.0,0.0,0.016129,0.977587,0.85367,0.923063,0.908588,0.622345,0.63494,0.300457
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:530122,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:530122,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.416667,0.25,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.215612,0.684472,673,673,0.172619,0.114583,0.64881,0.011905,0.020834,0.03125,0.0,0.0,0.0,0.029762,1.0,371.0,14.0,164.5,0.017857,0.020177,0.0,0.0,0.0,0.002192,0.993801,0.909904,0.96647,0.96192,0.979939,0.811246,0.248703
products_data.csv|__unknown__|seller_id:548666||products_data.csv|__unknown__|seller_id:581913,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:548666,products_data.csv|__unknown__|seller_id:581913,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.727273,0.166667,0.727273,0.560606,0,0,0.0,0.0,0,0,0,2,0.218302,0.673561,673,673,0.172619,0.142857,0.514881,0.065476,0.00744,0.188988,0.0,0.0,0.0,0.386905,1.0,220.0,11.0,1355.5,0.005546,0.107951,0.0,0.0,0.0,0.031352,0.992381,0.906685,0.934607,0.970528,0.973784,0.865251,0.345192
products_data.csv|__unknown__|seller_id:611272||products_data.csv|__unknown__|seller_id:632484,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:611272,products_data.csv|__unknown__|seller_id:632484,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.178276,0.793372,673,673,0.0,0.214286,0.407738,0.049107,0.233631,0.007441,0.0,0.0,0.0,0.008929,0.0,80.0,9.0,16.0,0.04099,0.010903,0.0,0.0,0.0,0.001134,0.994386,0.889405,0.942312,0.983354,0.967,0.659642,0.682998
products_data.csv|__unknown__|seller_id:534025||products_data.csv|__unknown__|seller_id:582200,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:534025,products_data.csv|__unknown__|seller_id:582200,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.159379,0.849572,673,673,0.0,0.061012,0.349702,0.002977,0.002976,0.001488,0.0,0.0,0.0,0.016369,0.0,300.0,7.0,11.0,0.001752,0.000811,0.0,0.0,0.0,0.000863,0.993973,0.902111,0.945475,0.971518,0.97236,0.871947,0.160531
products_data.csv|__unknown__|seller_id:632995||products_data.csv|__unknown__|seller_id:700072,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:632995,products_data.csv|__unknown__|seller_id:700072,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.17571,0.800483,673,673,0.0,0.10119,0.075893,0.025297,0.157738,0.050595,0.0,0.0,0.0,0.011905,0.0,761.0,3.0,5.0,0.065378,0.007988,0.0,0.0,0.0,0.000769,0.991265,0.870768,0.929132,0.978478,0.909526,0.663605,0.314424
products_data.csv|__unknown__|seller_id:523073||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523073,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.181565,0.782007,673,673,0.172619,0.053571,0.504464,0.020834,0.007441,0.028273,0.0,0.0,0.0,0.090774,1.0,71.0,10.0,198.5,0.008996,0.019332,0.0,0.0,0.0,0.005615,0.990827,0.888693,0.943729,0.95241,0.923818,0.730749,0.129518
products_data.csv|__unknown__|seller_id:444777||products_data.csv|__unknown__|seller_id:592705,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:444777,products_data.csv|__unknown__|seller_id:592705,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.122385,0.957847,673,673,0.0,0.0,0.450893,0.215774,0.197917,0.217262,0.0,0.0,0.0,0.157738,0.0,0.0,9.0,275.0,0.151047,0.170456,0.0,0.0,0.0,0.015722,0.972673,0.876571,0.921176,0.836291,0.771387,0.776836,0.367534
products_data.csv|__unknown__|seller_id:473349||products_data.csv|__unknown__|seller_id:486936,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:473349,products_data.csv|__unknown__|seller_id:486936,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.152575,0.865357,673,673,0.172619,0.0,0.002976,0.203869,0.104167,0.233631,0.0,0.0,0.0,0.025297,1.0,0.0,0.5,263.0,0.040087,0.034684,0.0,0.0,0.0,0.00237,0.989599,0.921148,0.951778,0.938175,0.834653,0.785637,0.485087
products_data.csv|__unknown__|seller_id:129285||products_data.csv|__unknown__|seller_id:1912198,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:129285,products_data.csv|__unknown__|seller_id:1912198,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.201651,0.71758,673,673,0.245536,0.075893,0.296131,0.014881,0.644345,0.03869,0.0,0.0,0.0,0.056547,2.0,2.0,9.0,5.0,0.10998,0.011345,0.0,0.0,0.0,0.004704,0.980177,0.849399,0.921216,0.897126,0.623159,0.664405,0.041182
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:530122,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:530122,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.25,0.25,0.083333,0,4.622858,0.0,4.622858,1,0,0,2,0.204893,0.705882,673,673,0.172619,0.049107,0.688988,0.046131,0.053572,0.037202,0.0,0.0,0.0,0.202381,1.0,780.0,15.0,1102.0,0.088866,0.030484,0.0,0.0,0.0,0.014841,0.993515,0.874411,0.948779,0.936378,0.958057,0.738288,0.185123
products_data.csv|__unknown__|seller_id:529130||products_data.csv|__unknown__|seller_id:561283,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:529130,products_data.csv|__unknown__|seller_id:561283,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.5,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,2,0.156929,0.845948,673,673,0.172619,0.010417,0.098215,0.607143,0.132441,0.120535,0.0,0.0,0.0,0.278274,1.0,10.0,2.5,1219.0,0.066101,0.051038,0.0,0.0,0.0,0.052773,0.95907,0.822368,0.920447,0.852831,0.593671,0.553127,0.197505
products_data.csv|__unknown__|seller_id:537613||products_data.csv|__unknown__|seller_id:631830,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:537613,products_data.csv|__unknown__|seller_id:631830,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.142795,0.887781,673,673,0.0,0.022322,0.403274,0.072916,0.114583,0.122024,0.0,0.0,0.0,0.095238,0.0,350.0,10.0,15.0,0.034728,0.02815,0.0,0.0,0.0,0.011345,0.990735,0.837763,0.900072,0.979452,0.824904,0.755162,0.284149
products_data.csv|__unknown__|seller_id:534025||products_data.csv|__unknown__|seller_id:548666,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:534025,products_data.csv|__unknown__|seller_id:548666,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.158465,0.840155,673,673,0.0,0.113095,0.0,0.019345,0.020833,0.03125,0.0,0.0,0.0,0.049107,0.0,120.0,0.0,260.0,0.029962,0.046144,0.0,0.0,0.0,0.002652,0.9943,0.915652,0.944544,0.969812,0.980636,0.909231,0.144414
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:548666,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:548666,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.157292,0.840081,673,673,0.0,0.113095,0.168155,0.017857,0.019345,0.034226,0.0,0.0,0.0,0.047619,0.0,120.0,3.0,255.0,0.029857,0.046858,0.0,0.0,0.0,0.002634,0.992744,0.890784,0.940826,0.965827,0.975368,0.890571,0.190988
products_data.csv|__unknown__|seller_id:129285||products_data.csv|__unknown__|seller_id:759651,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:129285,products_data.csv|__unknown__|seller_id:759651,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.156578,0.841535,673,673,0.0,0.154762,0.373512,0.461309,0.026786,0.023809,0.0,0.0,0.0,0.061012,0.0,5.0,7.0,168.0,0.003145,0.009757,0.0,0.0,0.0,0.004814,0.9684,0.841882,0.918256,0.903635,0.669766,0.705951,0.053344
products_data.csv|__unknown__|seller_id:562239||products_data.csv|__unknown__|seller_id:700072,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:562239,products_data.csv|__unknown__|seller_id:700072,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.163945,0.803074,673,673,0.0,0.10119,0.043155,0.025297,0.135417,0.026785,0.0,0.0,0.0,0.014881,0.0,761.0,1.0,5.0,0.048129,0.00411,0.0,0.0,0.0,0.001165,0.99126,0.869141,0.926829,0.976927,0.888904,0.636169,0.259666
products_data.csv|__unknown__|seller_id:531338||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531338,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.583333,0.25,0.583333,0.333333,0,0,0.0,0.0,0,0,0,2,0.190394,0.723438,673,673,0.172619,0.059524,0.285714,0.032738,0.078869,0.014881,0.0,0.0,0.0,0.169643,1.0,270.0,6.0,915.5,0.112523,0.00705,0.0,0.0,0.0,0.012925,0.994699,0.926464,0.956832,0.971238,0.975404,0.902555,0.330048
products_data.csv|__unknown__|seller_id:272516||products_data.csv|__unknown__|seller_id:445133,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:272516,products_data.csv|__unknown__|seller_id:445133,__unknown__,__unknown__,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.162963,0.804204,673,673,0.0,0.0,0.293155,0.165178,0.135417,0.127976,0.0,0.0,0.886905,0.321428,0.0,0.0,5.5,54.0,0.015031,0.02781,0.0,0.0,0.5,0.023529,0.979124,0.846554,0.889306,0.933763,0.774697,0.579257,0.047177
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.166667,0.416667,0.416667,0.25,0,0,0.0,0.0,0,0,0,2,0.178064,0.758405,673,673,0.0,0.16369,0.040178,0.058036,0.032738,0.068452,0.0,0.0,0.0,0.172619,0.0,1151.0,1.0,1266.5,0.071009,0.050661,0.0,0.0,0.0,0.012649,0.990876,0.863974,0.942346,0.938137,0.956414,0.704418,0.113849
products_data.csv|__unknown__|seller_id:600227||products_data.csv|__unknown__|seller_id:709221,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:600227,products_data.csv|__unknown__|seller_id:709221,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.120523,0.923638,673,673,0.0,0.074405,0.605654,0.071428,0.058036,0.087798,0.0,0.0,0.0,0.05506,0.0,8.0,13.0,50.0,0.008041,0.00732,0.0,0.0,0.0,0.002943,0.989595,0.87875,0.926265,0.927452,0.784548,0.76484,0.175378
products_data.csv|__unknown__|seller_id:31223||products_data.csv|__unknown__|seller_id:506043,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:31223,products_data.csv|__unknown__|seller_id:506043,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.174445,0.756486,673,673,0.0,0.193453,0.056548,0.42262,0.392857,0.043155,0.0,0.0,0.0,0.260417,0.0,631.52,1.0,182.0,0.103193,0.008066,0.0,0.0,0.0,0.030831,0.963009,0.824394,0.903011,0.870975,0.672232,0.750839,0.661009
products_data.csv|__unknown__|seller_id:63755||products_data.csv|__unknown__|seller_id:85003,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:63755,products_data.csv|__unknown__|seller_id:85003,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.131107,0.885858,673,673,0.0,0.078869,0.610119,0.438988,0.092262,0.511905,0.0,0.0,0.0,0.342262,0.0,0.41,13.0,158.0,0.013158,0.054466,0.0,0.0,0.0,0.02551,0.953796,0.863231,0.889696,0.883777,0.531253,0.592657,0.076782
products_data.csv|__unknown__|seller_id:530122||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:530122,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.126536,0.887496,673,673,0.0,0.025298,0.372024,0.001488,0.010417,0.005953,0.0,0.0,0.0,0.032738,0.0,400.0,8.0,11.0,0.007252,0.001458,0.0,0.0,0.0,0.002434,0.99629,0.919756,0.969379,0.97158,0.976916,0.835857,0.294587
