evidence_uid,source_dataset,pgp_id_raw,alias_raw,alias_normalized,fingerprint_short_raw,fingerprint_raw,fingerprint_short_normalized,fingerprint_raw_normalized,vendor_ids_raw,vendor_id_count,user_hash_raw,review_count_raw,star_rate_raw
3z669jwe|pgp:13269,3z669jwe.sql,13269,GreenGrass,greengrass,0xC3401ADAF1F7FF7B,8D8893D990118305ACDB4D67C3401ADAF1F7FF7B,0xC3401ADAF1F7FF7B,8D8893D990118305ACDB4D67C3401ADAF1F7FF7B,23031,1,,0,0.00
3z669jwe|pgp:13270,3z669jwe.sql,13270,AthenaDNM,athenadnm,0x4860B640565DE922,540F791D4A356EEE2FDDD55C4860B640565DE922,0x4860B640565DE922,540F791D4A356EEE2FDDD55C4860B640565DE922,25298,1,,0,0.00
3z669jwe|pgp:13271,3z669jwe.sql,13271,mare,mare,0xB68FF8B9E96C8784,9E47C849E20750A81F74A7BDB68FF8B9E96C8784,0xB68FF8B9E96C8784,9E47C849E20750A81F74A7BDB68FF8B9E96C8784,23032,1,,0,0.00
3z669jwe|pgp:13272,3z669jwe.sql,13272,WiTCHDOCTOR,witchdoctor,0x489AECBB3692C96D,22CF296EF8C730157449A867489AECBB3692C96D,0x489AECBB3692C96D,22CF296EF8C730157449A867489AECBB3692C96D,23038,1,,0,0.00
3z669jwe|pgp:13273,3z669jwe.sql,13273,Germanstyle,germanstyle,0xEA91B9D8FE089B2D,C323BB7F17CC986D79DF315BEA91B9D8FE089B2D,0xEA91B9D8FE089B2D,C323BB7F17CC986D79DF315BEA91B9D8FE089B2D,23039,1,,0,0.00
3z669jwe|pgp:13274,3z669jwe.sql,13274,eufakes,eufakes,0x9DE6ECA5E1D4609B,CE2DCE75A74B1F41474DEF4F9DE6ECA5E1D4609B,0x9DE6ECA5E1D4609B,CE2DCE75A74B1F41474DEF4F9DE6ECA5E1D4609B,23042,1,,0,0.00
3z669jwe|pgp:13275,3z669jwe.sql,13275,areagreen,areagreen,0x7639B3EFCAC74FCB,37323D07555ABDB3311498847639B3EFCAC74FCB,0x7639B3EFCAC74FCB,37323D07555ABDB3311498847639B3EFCAC74FCB,23044,1,,0,0.00
3z669jwe|pgp:13276,3z669jwe.sql,13276,GermanStar,germanstar,0xB5F9FE8C2FCAF37D,0CC4BBA73125BA306BFCBD1CB5F9FE8C2FCAF37D,0xB5F9FE8C2FCAF37D,0CC4BBA73125BA306BFCBD1CB5F9FE8C2FCAF37D,"25314,22521,35833",3,,0,0.00
3z669jwe|pgp:13277,3z669jwe.sql,13277,LEENBAKKER,leenbakker,0xD2E2161143642676,3A60D96CC034D487E12E7D87D2E2161143642676,0xD2E2161143642676,3A60D96CC034D487E12E7D87D2E2161143642676,"25317,23454,23852",3,c96bc3c243192d39,1,20.00
3z669jwe|pgp:13278,3z669jwe.sql,13278,KriminaldackareSWE,kriminaldackareswe,0x5073C46278E10831,7DD38E6E6B1BEFF7B4A5733F5073C46278E10831,0x5073C46278E10831,7DD38E6E6B1BEFF7B4A5733F5073C46278E10831,25318,1,,0,0.00
3z669jwe|pgp:13279,3z669jwe.sql,13279,darkones,darkones,0x38E72579D408F983,98C345E4A91CD3F91C2B6B5338E72579D408F983,0x38E72579D408F983,98C345E4A91CD3F91C2B6B5338E72579D408F983,"25324,26242,23166",3,,0,0.00
3z669jwe|pgp:13280,3z669jwe.sql,13280,scoobysnacks,scoobysnacks,0x56AC7CC667153A76,8C0A3ED08795D8373B45E6E356AC7CC667153A76,0x56AC7CC667153A76,8C0A3ED08795D8373B45E6E356AC7CC667153A76,"25326,22793",2,,0,0.00
3z669jwe|pgp:13281,3z669jwe.sql,13281,topofthemorning1,topofthemorning1,0x2695307EAFD39B8F,17429926EE274C6F2E2876782695307EAFD39B8F,0x2695307EAFD39B8F,17429926EE274C6F2E2876782695307EAFD39B8F,25336,1,,0,0.00
3z669jwe|pgp:13282,3z669jwe.sql,13282,KeepItSimple,keepitsimple,0xDFD709F7AA9AC1B7,A8F59E32ECDBDE4A62ED7F1ADFD709F7AA9AC1B7,0xDFD709F7AA9AC1B7,A8F59E32ECDBDE4A62ED7F1ADFD709F7AA9AC1B7,"26126,27155",2,,0,0.00
3z669jwe|pgp:13284,3z669jwe.sql,13284,HeinekenCompany,heinekencompany,0x0CB7F8F272E40951,27047BE4FF377A20A277D6D20CB7F8F272E40951,0x0CB7F8F272E40951,27047BE4FF377A20A277D6D20CB7F8F272E40951,"25342,24732",2,,0,0.00
3z669jwe|pgp:13285,3z669jwe.sql,13285,thunderfrog,thunderfrog,0x0B7C4C7D115A1ABD,C1DE314BFCBFA9980EC72B480B7C4C7D115A1ABD,0x0B7C4C7D115A1ABD,C1DE314BFCBFA9980EC72B480B7C4C7D115A1ABD,27434,1,,0,0.00
3z669jwe|pgp:13286,3z669jwe.sql,13286,anonone,anonone,0x2AC7C97B7B73B790,D47AB8B1D20361DCA87C514F2AC7C97B7B73B790,0x2AC7C97B7B73B790,D47AB8B1D20361DCA87C514F2AC7C97B7B73B790,25347,1,b929c261ac1a477a,0,0.00
3z669jwe|pgp:13287,3z669jwe.sql,13287,Feller,feller,0xF8A10523853C18A7,CD243514E7F970B9EAD8C590F8A10523853C18A7,0xF8A10523853C18A7,CD243514E7F970B9EAD8C590F8A10523853C18A7,"25349,23315",2,,0,0.00
3z669jwe|pgp:13288,3z669jwe.sql,13288,Royaldrug,royaldrug,0xC73219289DDC0ED2,E837B25D6D0B4DC4655BEBECC73219289DDC0ED2,0xC73219289DDC0ED2,E837B25D6D0B4DC4655BEBECC73219289DDC0ED2,"25358,27084,24217,23781,32719",5,7f624a1b890187bb,0,0.00
3z669jwe|pgp:13289,3z669jwe.sql,13289,stoned100,stoned100,0xF1180A1E891E6F67,861C42842134B2BCEC07C832F1180A1E891E6F67,0xF1180A1E891E6F67,861C42842134B2BCEC07C832F1180A1E891E6F67,27831,1,,0,0.00
3z669jwe|pgp:13293,3z669jwe.sql,13293,centurydrugs,centurydrugs,0x1B4F12F0726AC8F8,DDB82FDCED09A097CC0514501B4F12F0726AC8F8,0x1B4F12F0726AC8F8,DDB82FDCED09A097CC0514501B4F12F0726AC8F8,"25364,25962,36069,41422",4,,0,0.00
3z669jwe|pgp:13294,3z669jwe.sql,13294,SauBaer,saubaer,0x09DF33E94000681B,A4DA32FD75B0C3497B27F87009DF33E94000681B,0x09DF33E94000681B,A4DA32FD75B0C3497B27F87009DF33E94000681B,"25367,26300,26281,23435,29708",5,7e66f79831bd1ee2,0,0.00
3z669jwe|pgp:13295,3z669jwe.sql,13295,dominique8,dominique8,0x46B771BE0C6989E5,DD212FCCDF20FC8747C11DDA46B771BE0C6989E5,0x46B771BE0C6989E5,DD212FCCDF20FC8747C11DDA46B771BE0C6989E5,25366,1,,0,0.00
3z669jwe|pgp:13296,3z669jwe.sql,13296,telescope,telescope,0xFD3BDB4FCBABBA2C,2D10727B5D4728871DA04211FD3BDB4FCBABBA2C,0xFD3BDB4FCBABBA2C,2D10727B5D4728871DA04211FD3BDB4FCBABBA2C,23045,1,,0,0.00
3z669jwe|pgp:13297,3z669jwe.sql,13297,ronaldreagan,ronaldreagan,0xC8E01F63074E144E,9BC2BE89F3CC9C9BC2B450E6C8E01F63074E144E,0xC8E01F63074E144E,9BC2BE89F3CC9C9BC2B450E6C8E01F63074E144E,23047,1,,0,0.00
3z669jwe|pgp:13298,3z669jwe.sql,13298,soF90,sof90,0xF56B2CE25AD75B36,1F77D72EAE95F583C815401DF56B2CE25AD75B36,0xF56B2CE25AD75B36,1F77D72EAE95F583C815401DF56B2CE25AD75B36,23048,1,,0,0.00
3z669jwe|pgp:13299,3z669jwe.sql,13299,FrenchToastInc,frenchtoastinc,0x21D5D525DB4A840A,D66B6869EEC8D6CD0FEC072521D5D525DB4A840A,0x21D5D525DB4A840A,D66B6869EEC8D6CD0FEC072521D5D525DB4A840A,"24155,27024,27111",3,,0,0.00
3z669jwe|pgp:13300,3z669jwe.sql,13300,SHOP,shop,0xCCC073F05EB65BFB,07B48FD0D81279AA8D64C0FECCC073F05EB65BFB,0xCCC073F05EB65BFB,07B48FD0D81279AA8D64C0FECCC073F05EB65BFB,"27253,26574,26551,26691",4,,0,0.00
3z669jwe|pgp:13301,3z669jwe.sql,13301,NWCannabisAndConcent,nwcannabisandconcent,0xABCE1E8011232F0C,62EE2F67994C77A76FA6A07DABCE1E8011232F0C,0xABCE1E8011232F0C,62EE2F67994C77A76FA6A07DABCE1E8011232F0C,"24042,24197",2,24e9124ffd581724,0,0.00
3z669jwe|pgp:13302,3z669jwe.sql,13302,xChemical,xchemical,0x7B867B8D43352F9D,9A2D868F945537A014F464177B867B8D43352F9D,0x7B867B8D43352F9D,9A2D868F945537A014F464177B867B8D43352F9D,22877,1,e0018681dd733445,0,0.00
3z669jwe|pgp:13303,3z669jwe.sql,13303,johndorian,johndorian,0x742B7A7A3D717D05,6647B1F122AF088C86A853D2742B7A7A3D717D05,0x742B7A7A3D717D05,6647B1F122AF088C86A853D2742B7A7A3D717D05,"26539,17563,26696,29284",4,6d56dd657611d6f9,0,0.00
3z669jwe|pgp:13304,3z669jwe.sql,13304,RaveGoddess,ravegoddess,0xD67EB1304F0E5996,BDFAB5451B8EA95EEFDD5431D67EB1304F0E5996,0xD67EB1304F0E5996,BDFAB5451B8EA95EEFDD5431D67EB1304F0E5996,"26308,29046,29476,33729,34077",5,9db9f6c7d0fe5842,0,0.00
3z669jwe|pgp:13305,3z669jwe.sql,13305,rgnl,rgnl,0x62F944639A640387,8BE356335960972F9444C43462F944639A640387,0x62F944639A640387,8BE356335960972F9444C43462F944639A640387,26404,1,,0,0.00
3z669jwe|pgp:13306,3z669jwe.sql,13306,prinzvonsachsen,prinzvonsachsen,0xE2CB307D44B2D077,33CC6A405DED3C05DED2A6D7E2CB307D44B2D077,0xE2CB307D44B2D077,33CC6A405DED3C05DED2A6D7E2CB307D44B2D077,26249,1,,0,0.00
3z669jwe|pgp:13307,3z669jwe.sql,13307,Dutchedelics,dutchedelics,0x3161E5430F0699DB,2CFF15D22D6B372B7220EC8C3161E5430F0699DB,0x3161E5430F0699DB,2CFF15D22D6B372B7220EC8C3161E5430F0699DB,"26388,23763",2,,0,0.00
3z669jwe|pgp:13308,3z669jwe.sql,13308,Xanaxlabs,xanaxlabs,0x461C34798B38F06E,55ECBE3A3C74C2678863C67C461C34798B38F06E,0x461C34798B38F06E,55ECBE3A3C74C2678863C67C461C34798B38F06E,"25379,25841,23154",3,,0,0.00
3z669jwe|pgp:13309,3z669jwe.sql,13309,AlpraKing,alpraking,0x26F50F09C0B1F2F1,F88E396F5CA2D01F9749811B26F50F09C0B1F2F1,0x26F50F09C0B1F2F1,F88E396F5CA2D01F9749811B26F50F09C0B1F2F1,"26128,23523",2,,0,0.00
3z669jwe|pgp:13310,3z669jwe.sql,13310,green_usa(2),green_usa(2),0x37BD74CE37A73340,659A37C6335AA9F1738257AD37BD74CE37A73340,0x37BD74CE37A73340,659A37C6335AA9F1738257AD37BD74CE37A73340,25381,1,,0,0.00
3z669jwe|pgp:13311,3z669jwe.sql,13311,MrMez,mrmez,0x309ABFB2C15FD749,533A225A59E9515CBA3C24C6309ABFB2C15FD749,0x309ABFB2C15FD749,533A225A59E9515CBA3C24C6309ABFB2C15FD749,"25385,27894",2,,0,0.00
3z669jwe|pgp:13312,3z669jwe.sql,13312,PowerService,powerservice,0x2241C3230F75FAE5,BBA4A194DB10E7DC30B250A52241C3230F75FAE5,0x2241C3230F75FAE5,BBA4A194DB10E7DC30B250A52241C3230F75FAE5,"26130,26007,32836,25355",4,,0,0.00
3z669jwe|pgp:13313,3z669jwe.sql,13313,panorama2016,panorama2016,0x96F3BB7E6EE2CF3C,E3D8E066F57910EAF29031B996F3BB7E6EE2CF3C,0x96F3BB7E6EE2CF3C,E3D8E066F57910EAF29031B996F3BB7E6EE2CF3C,"25392,23552",2,,0,0.00
3z669jwe|pgp:13315,3z669jwe.sql,13315,THCarl,thcarl,0x7ED9902CA517F6BF,A945E9EAF4A07729221F94A17ED9902CA517F6BF,0x7ED9902CA517F6BF,A945E9EAF4A07729221F94A17ED9902CA517F6BF,"25397,19280",2,,0,0.00
3z669jwe|pgp:13316,3z669jwe.sql,13316,G-Easy,g-easy,0xBBD1EFC4A2D2A4E3,D7732A2159FCFFC05E9622D7BBD1EFC4A2D2A4E3,0xBBD1EFC4A2D2A4E3,D7732A2159FCFFC05E9622D7BBD1EFC4A2D2A4E3,"25271,22691",2,,0,0.00
3z669jwe|pgp:13317,3z669jwe.sql,13317,DrugsIncUK,drugsincuk,0x86F9CA4BE325A1BB,49BDBD41350E532DBD9CD1A486F9CA4BE325A1BB,0x86F9CA4BE325A1BB,49BDBD41350E532DBD9CD1A486F9CA4BE325A1BB,"25408,23598,24476,26592",4,cd11c4d528eaebb1,0,0.00
3z669jwe|pgp:13318,3z669jwe.sql,13318,BassettsAllsorts,bassettsallsorts,0xEBB6BE6BDA8AF018,BD162877DDB06EFB234DD38AEBB6BE6BDA8AF018,0xEBB6BE6BDA8AF018,BD162877DDB06EFB234DD38AEBB6BE6BDA8AF018,25409,1,,0,0.00
3z669jwe|pgp:13320,3z669jwe.sql,13320,AlCaponeA1,alcaponea1,0x7056E37C62AEAB96,8884615494A096653CF308E97056E37C62AEAB96,0x7056E37C62AEAB96,8884615494A096653CF308E97056E37C62AEAB96,"25415,23637",2,,0,0.00
3z669jwe|pgp:13322,3z669jwe.sql,13322,TheGermanGuy,thegermanguy,0xD751F6B8EC45ECAB,A437AD8C0CE2EB7C1BF0A950D751F6B8EC45ECAB,0xD751F6B8EC45ECAB,A437AD8C0CE2EB7C1BF0A950D751F6B8EC45ECAB,28007,1,,0,0.00
3z669jwe|pgp:13323,3z669jwe.sql,13323,ListNotLost(2),listnotlost(2),0xBC6848CD00BBB616,4F02F7576021370CFBE62FFCBC6848CD00BBB616,0xBC6848CD00BBB616,4F02F7576021370CFBE62FFCBC6848CD00BBB616,39591,1,,0,0.00
3z669jwe|pgp:13324,3z669jwe.sql,13324,guitar,guitar,0x6E51713092CC55DD,C6F4E9E0F0299E6DEDDA22976E51713092CC55DD,0x6E51713092CC55DD,C6F4E9E0F0299E6DEDDA22976E51713092CC55DD,27341,1,,0,0.00
3z669jwe|pgp:13325,3z669jwe.sql,13325,PlanetExpressUSA,planetexpressusa,0x8785AA1DA6B934CF,D2E9B287B2F7F10C5C2C68578785AA1DA6B934CF,0x8785AA1DA6B934CF,D2E9B287B2F7F10C5C2C68578785AA1DA6B934CF,24397,1,1c0e02d2496f5451,0,0.00
3z669jwe|pgp:13326,3z669jwe.sql,13326,bartock,bartock,0xD578A160CA8DF70A,53806DCFF114B2DFA89A89CCD578A160CA8DF70A,0xD578A160CA8DF70A,53806DCFF114B2DFA89A89CCD578A160CA8DF70A,"13206,40573",2,,0,0.00
3z669jwe|pgp:13327,3z669jwe.sql,13327,JunoTempleh(2),junotempleh(2),0x1ACCE6679C5CE1FD,5E2BC36CEDA44E93265EC90C1ACCE6679C5CE1FD,0x1ACCE6679C5CE1FD,5E2BC36CEDA44E93265EC90C1ACCE6679C5CE1FD,31501,1,,0,0.00
3z669jwe|pgp:13328,3z669jwe.sql,13328,MXKAVELI,mxkaveli,0x91E4E963F22B221C,45F306625F26853FDA4BB52991E4E963F22B221C,0x91E4E963F22B221C,45F306625F26853FDA4BB52991E4E963F22B221C,27460,1,,0,0.00
3z669jwe|pgp:13329,3z669jwe.sql,13329,p9D0lxmv6QU2UNa,p9d0lxmv6qu2una,0xEAD24DD407595526,302EF4074405543FAB4EC19DEAD24DD407595526,0xEAD24DD407595526,302EF4074405543FAB4EC19DEAD24DD407595526,27592,1,,0,0.00
3z669jwe|pgp:13330,3z669jwe.sql,13330,ShroomTycoon,shroomtycoon,0x8CD39AB18AE1FDFF,F2696A69D0E26D6036A0BD388CD39AB18AE1FDFF,0x8CD39AB18AE1FDFF,F2696A69D0E26D6036A0BD388CD39AB18AE1FDFF,"26466,26791,31025",3,2bbf3044fd3c2cb5,0,0.00
3z669jwe|pgp:13331,3z669jwe.sql,13331,SinatraGermany,sinatragermany,0x6ED477A52B6C02EF,FC3ABAE2EBA6C9622BC0395F6ED477A52B6C02EF,0x6ED477A52B6C02EF,FC3ABAE2EBA6C9622BC0395F6ED477A52B6C02EF,"27593,22473",2,28b14eefdc6d5541,0,0.00
3z669jwe|pgp:13332,3z669jwe.sql,13332,tentengiga,tentengiga,0x04188B7A682FC5DB,9ED76D9969C1A431B6C6546F04188B7A682FC5DB,0x04188B7A682FC5DB,9ED76D9969C1A431B6C6546F04188B7A682FC5DB,"27150,24769",2,c172c0af25bb11cd,1,20.00
3z669jwe|pgp:13333,3z669jwe.sql,13333,DrugsnStuff1234,drugsnstuff1234,0x049A4E1EF18014EE,9DF7A748DD4A72C929DE2520049A4E1EF18014EE,0x049A4E1EF18014EE,9DF7A748DD4A72C929DE2520049A4E1EF18014EE,"27594,29140,29250,29270,29423",5,f99f53b0ef8d1717,0,0.00
3z669jwe|pgp:13334,3z669jwe.sql,13334,pr3stig3,pr3stig3,0xEFBE249120831DE8,C1727C1D1BDFADCD050A7FB2EFBE249120831DE8,0xEFBE249120831DE8,C1727C1D1BDFADCD050A7FB2EFBE249120831DE8,"27596,27653,27731",3,754aa44f428f94d4,1,100.00
3z669jwe|pgp:13335,3z669jwe.sql,13335,Pharm-heros,pharm-heros,0xACA7AB4B4954321F,14CB0696C10A5930D821E97EACA7AB4B4954321F,0xACA7AB4B4954321F,14CB0696C10A5930D821E97EACA7AB4B4954321F,27466,1,,0,0.00
3z669jwe|pgp:13336,3z669jwe.sql,13336,balkanpharma,balkanpharma,0xA3D509DABD1486DD,D8EED816CE57F4177704CA80A3D509DABD1486DD,0xA3D509DABD1486DD,D8EED816CE57F4177704CA80A3D509DABD1486DD,"26262,33849,41367",3,,0,0.00
3z669jwe|pgp:13337,3z669jwe.sql,13337,DruggieKitten,druggiekitten,0xF3F2F3C0B02E5D6B,8C27ED2A871A9B84EB9555ECF3F2F3C0B02E5D6B,0xF3F2F3C0B02E5D6B,8C27ED2A871A9B84EB9555ECF3F2F3C0B02E5D6B,"22869,29446",2,,1,100.00
3z669jwe|pgp:13338,3z669jwe.sql,13338,paysecurepal,paysecurepal,0x26719A088DC1F6AE,DA96BC7A18428723B5F04F7626719A088DC1F6AE,0x26719A088DC1F6AE,DA96BC7A18428723B5F04F7626719A088DC1F6AE,27050,1,,0,0.00
3z669jwe|pgp:13339,3z669jwe.sql,13339,WhiteKnights,whiteknights,0xEA9FCAB801C2CFB9,C6DC4D4F273BA12A02D01CD9EA9FCAB801C2CFB9,0xEA9FCAB801C2CFB9,C6DC4D4F273BA12A02D01CD9EA9FCAB801C2CFB9,24665,1,,0,0.00
3z669jwe|pgp:13340,3z669jwe.sql,13340,OpanAir,opanair,0xAA1117729901ED93,01EFF4DDF74BA3FE43A463E4AA1117729901ED93,0xAA1117729901ED93,01EFF4DDF74BA3FE43A463E4AA1117729901ED93,"22553,25538",2,,0,0.00
3z669jwe|pgp:13341,3z669jwe.sql,13341,SmokingJoes,smokingjoes,0x69FFEDFDACA43879,6E59AA0C65C8CE3488CC4C2169FFEDFDACA43879,0x69FFEDFDACA43879,6E59AA0C65C8CE3488CC4C2169FFEDFDACA43879,"27475,37305,27441",3,,0,0.00
3z669jwe|pgp:13342,3z669jwe.sql,13342,premiumeuphoria,premiumeuphoria,0xC2F491BB3ED5C02C,6D5F0383DC4408220AA93107C2F491BB3ED5C02C,0xC2F491BB3ED5C02C,6D5F0383DC4408220AA93107C2F491BB3ED5C02C,"27456,27699",2,,0,0.00
3z669jwe|pgp:13344,3z669jwe.sql,13344,bagsandboxesuk,bagsandboxesuk,0x25B65B1B0BC408F5,002D936810EE56AC681D26D625B65B1B0BC408F5,0x25B65B1B0BC408F5,002D936810EE56AC681D26D625B65B1B0BC408F5,"23639,36389",2,,0,0.00
3z669jwe|pgp:13345,3z669jwe.sql,13345,snattdddd,snattdddd,0xF6640341C7E2B5D1,2E6D220E64D565B00DE31CEBF6640341C7E2B5D1,0xF6640341C7E2B5D1,2E6D220E64D565B00DE31CEBF6640341C7E2B5D1,27598,1,,0,0.00
3z669jwe|pgp:13346,3z669jwe.sql,13346,GermanKings,germankings,0x79735ADFF5586253,58A18102B70BB146D0E5A8AC79735ADFF5586253,0x79735ADFF5586253,58A18102B70BB146D0E5A8AC79735ADFF5586253,"24346,26150",2,,0,0.00
3z669jwe|pgp:13347,3z669jwe.sql,13347,GlassWorx,glassworx,0x99D2538FDE5B2CA1,74FB2FBCC032ABDD215CCB1C99D2538FDE5B2CA1,0x99D2538FDE5B2CA1,74FB2FBCC032ABDD215CCB1C99D2538FDE5B2CA1,24227,1,,0,0.00
3z669jwe|pgp:13348,3z669jwe.sql,13348,shangkhang,shangkhang,0x70431CE654D57FE2,6DC0558689793DE508F4B89670431CE654D57FE2,0x70431CE654D57FE2,6DC0558689793DE508F4B89670431CE654D57FE2,"21997,26049",2,,0,0.00
3z669jwe|pgp:13349,3z669jwe.sql,13349,wizard007,wizard007,0xBFAF80747B5B1F0C,D0E8E9DC5249942DDC5FCD39BFAF80747B5B1F0C,0xBFAF80747B5B1F0C,D0E8E9DC5249942DDC5FCD39BFAF80747B5B1F0C,20172,1,,0,0.00
3z669jwe|pgp:13350,3z669jwe.sql,13350,DrugsFromAmsterdam,drugsfromamsterdam,0x3241981302DF985C,E63BA11A2821B9EC205D6E8B3241981302DF985C,0x3241981302DF985C,E63BA11A2821B9EC205D6E8B3241981302DF985C,"24235,31684",2,,3,100.00
3z669jwe|pgp:13351,3z669jwe.sql,13351,SteroidChem,steroidchem,0xE2EEE140A49B2A4C,BD8C7FEB168DF8139CC7C7CCE2EEE140A49B2A4C,0xE2EEE140A49B2A4C,BD8C7FEB168DF8139CC7C7CCE2EEE140A49B2A4C,"27483,25463,32921,34089",4,075c491cac3b8224,0,0.00
3z669jwe|pgp:13352,3z669jwe.sql,13352,GreyMonsoon,greymonsoon,0x36AA70635F472B6C,D9634616513DD711457D50CE36AA70635F472B6C,0x36AA70635F472B6C,D9634616513DD711457D50CE36AA70635F472B6C,24653,1,,0,0.00
3z669jwe|pgp:13354,3z669jwe.sql,13354,additallup,additallup,0xE111B5B03561EA2A,457CB3527559E705DE688AA2E111B5B03561EA2A,0xE111B5B03561EA2A,457CB3527559E705DE688AA2E111B5B03561EA2A,27477,1,,0,0.00
3z669jwe|pgp:13355,3z669jwe.sql,13355,FastBuds,fastbuds,0x8E89F01F1C346BDC,3D8367FC952742B12E2DAD948E89F01F1C346BDC,0x8E89F01F1C346BDC,3D8367FC952742B12E2DAD948E89F01F1C346BDC,26276,1,,0,0.00
3z669jwe|pgp:13357,3z669jwe.sql,13357,s4b3r,s4b3r,0x5F6122E86ACB6FD0,53345CE7D332E65F3AA0A1CF5F6122E86ACB6FD0,0x5F6122E86ACB6FD0,53345CE7D332E65F3AA0A1CF5F6122E86ACB6FD0,27324,1,,0,0.00
3z669jwe|pgp:13359,3z669jwe.sql,13359,greatwhiteshark,greatwhiteshark,0xCD814CB5A17786B1,B6AF903AEFBF15C451AA8FF6CD814CB5A17786B1,0xCD814CB5A17786B1,B6AF903AEFBF15C451AA8FF6CD814CB5A17786B1,"27227,29643,33441",3,b891c182881cb14c,1,100.00
3z669jwe|pgp:13360,3z669jwe.sql,13360,-CartelConnect-,-cartelconnect-,0x757864F4C25CD896,69496A576112399A2BC62C10757864F4C25CD896,0x757864F4C25CD896,69496A576112399A2BC62C10757864F4C25CD896,"27601,25658",2,,0,0.00
3z669jwe|pgp:13361,3z669jwe.sql,13361,MollyMacguire,mollymacguire,0x54E60929B2DCE7EF,CA6C9F7C5EEF3C7C414FCE5654E60929B2DCE7EF,0x54E60929B2DCE7EF,CA6C9F7C5EEF3C7C414FCE5654E60929B2DCE7EF,"27222,23978,25648",3,,0,0.00
3z669jwe|pgp:13362,3z669jwe.sql,13362,SuperTruthers,supertruthers,0x34EA3296C83FCF49,B69F7B5E2AE2437EEC44A78B34EA3296C83FCF49,0x34EA3296C83FCF49,B69F7B5E2AE2437EEC44A78B34EA3296C83FCF49,"27229,30484",2,5133b86ade03882b,0,0.00
3z669jwe|pgp:13363,3z669jwe.sql,13363,2concentrated,2concentrated,0x420BE0EBBCDA541F,2A8E68138ACC318BF543BF60420BE0EBBCDA541F,0x420BE0EBBCDA541F,2A8E68138ACC318BF543BF60420BE0EBBCDA541F,26916,1,,0,0.00
3z669jwe|pgp:13365,3z669jwe.sql,13365,weedim,weedim,0xA57E8364AB9F792E,F40C80C6C981B69544D43978A57E8364AB9F792E,0xA57E8364AB9F792E,F40C80C6C981B69544D43978A57E8364AB9F792E,"27602,23413,27655,27423,31987,32538,26606",7,b9390ace3aee88c8,0,0.00
3z669jwe|pgp:13366,3z669jwe.sql,13366,AXM1111,axm1111,0x2335879F9D5AECB4,A8B6C167CF8F9B3CBB3D83972335879F9D5AECB4,0x2335879F9D5AECB4,A8B6C167CF8F9B3CBB3D83972335879F9D5AECB4,"25853,30534",2,,0,0.00
3z669jwe|pgp:13367,3z669jwe.sql,13367,louisa90,louisa90,0xF4A5A41F325D6559,D309A69634E20C539A99560FF4A5A41F325D6559,0xF4A5A41F325D6559,D309A69634E20C539A99560FF4A5A41F325D6559,27487,1,,0,0.00
3z669jwe|pgp:13369,3z669jwe.sql,13369,MakingEZMoneyForYou,makingezmoneyforyou,0xF3042E4899443190,BC285FC00FBFC5D260347851F3042E4899443190,0xF3042E4899443190,BC285FC00FBFC5D260347851F3042E4899443190,27009,1,,1,100.00
3z669jwe|pgp:13371,3z669jwe.sql,13371,YourLocalBartender,yourlocalbartender,0xB1E84EB34CF52374,0F6CEF0DC01D3CBD09C166FEB1E84EB34CF52374,0xB1E84EB34CF52374,0F6CEF0DC01D3CBD09C166FEB1E84EB34CF52374,24551,1,,0,0.00
3z669jwe|pgp:13373,3z669jwe.sql,13373,Hikuri333,hikuri333,0xC782D64B9DA69EC1,BC0E126D3FEDFEED4AB45E4EC782D64B9DA69EC1,0xC782D64B9DA69EC1,BC0E126D3FEDFEED4AB45E4EC782D64B9DA69EC1,"23310,31249,41105",3,,1,100.00
3z669jwe|pgp:13375,3z669jwe.sql,13375,lil_viXen,lil_vixen,0xBF493FEBD6EA6B36,2579C010A2E442CF4ED2EA09BF493FEBD6EA6B36,0xBF493FEBD6EA6B36,2579C010A2E442CF4ED2EA09BF493FEBD6EA6B36,"27336,30274,30814",3,,0,0.00
3z669jwe|pgp:13376,3z669jwe.sql,13376,DutchHogSeller,dutchhogseller,0x6D3D796BF54B1F93,1F09B53215AB7A6670FD666D6D3D796BF54B1F93,0x6D3D796BF54B1F93,1F09B53215AB7A6670FD666D6D3D796BF54B1F93,"26741,28241,31556,32754",4,71a84383b68fdf62,0,0.00
3z669jwe|pgp:13377,3z669jwe.sql,13377,BandoBoyz,bandoboyz,0x6495EA298C3A3F47,1D11CD027FB23BE25CB56D606495EA298C3A3F47,0x6495EA298C3A3F47,1D11CD027FB23BE25CB56D606495EA298C3A3F47,"27011,27198",2,,0,0.00
3z669jwe|pgp:13378,3z669jwe.sql,13378,mctriple,mctriple,0xF29D50F633B0A199,128A25D696928F91FD22F06EF29D50F633B0A199,0xF29D50F633B0A199,128A25D696928F91FD22F06EF29D50F633B0A199,28699,1,,0,0.00
3z669jwe|pgp:13379,3z669jwe.sql,13379,t0ursene,t0ursene,0x6928BEE9AB0F7965,735772ADAF8A1C6C75DE835D6928BEE9AB0F7965,0x6928BEE9AB0F7965,735772ADAF8A1C6C75DE835D6928BEE9AB0F7965,"23914,34967",2,,0,0.00
