model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step15_identity_only_phase4_seed_20260321,step15_identity_only_curriculum_control_seed,roc_auc,0.904202,0.901311,0.042762,0.803350,0.968396,5000,106,21,85,39
step15_identity_only_phase4_seed_20260321,step15_identity_only_curriculum_control_seed,average_precision,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_identity_only_phase4_seed_20260321,step15_identity_only_curriculum_control_seed,pr_auc,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_identity_only_phase4_seed_20260321,step15_identity_only_curriculum_control_seed,map,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_identity_only_phase4_seed_20260321,step15_identity_only_curriculum_control_seed,mrr,1.000000,0.998507,0.031196,1.000000,1.000000,5000,106,21,85,39
step15_identity_only_phase4_seed_20260322,step15_identity_only_curriculum_control_seed,roc_auc,0.872829,0.869890,0.053350,0.751245,0.955617,5000,106,21,85,39
step15_identity_only_phase4_seed_20260322,step15_identity_only_curriculum_control_seed,average_precision,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_identity_only_phase4_seed_20260322,step15_identity_only_curriculum_control_seed,pr_auc,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_identity_only_phase4_seed_20260322,step15_identity_only_curriculum_control_seed,map,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_identity_only_phase4_seed_20260322,step15_identity_only_curriculum_control_seed,mrr,1.000000,0.993880,0.062282,1.000000,1.000000,5000,106,21,85,39
step15_identity_only_phase4_seed_mean,step15_identity_only_curriculum_control_seed_mean,roc_auc,0.889636,0.886893,0.048654,0.775385,0.963048,5000,106,21,85,39
step15_identity_only_phase4_seed_mean,step15_identity_only_curriculum_control_seed_mean,average_precision,0.699299,0.693262,0.121368,0.421039,0.884818,5000,106,21,85,39
step15_identity_only_phase4_seed_mean,step15_identity_only_curriculum_control_seed_mean,pr_auc,0.699299,0.693262,0.121368,0.421039,0.884818,5000,106,21,85,39
step15_identity_only_phase4_seed_mean,step15_identity_only_curriculum_control_seed_mean,map,0.699299,0.693262,0.121368,0.421039,0.884818,5000,106,21,85,39
step15_identity_only_phase4_seed_mean,step15_identity_only_curriculum_control_seed_mean,mrr,1.000000,0.998080,0.038303,1.000000,1.000000,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260320,step15_v2_clean_domain_balanced_seed,roc_auc,0.899160,0.895871,0.043188,0.797746,0.965912,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260320,step15_v2_clean_domain_balanced_seed,average_precision,0.697991,0.688845,0.132032,0.393977,0.898054,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260320,step15_v2_clean_domain_balanced_seed,pr_auc,0.697991,0.688845,0.132032,0.393977,0.898054,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260320,step15_v2_clean_domain_balanced_seed,map,0.697991,0.688845,0.132032,0.393977,0.898054,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260320,step15_v2_clean_domain_balanced_seed,mrr,1.000000,0.989675,0.088836,1.000000,1.000000,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260321,step15_v2_clean_domain_balanced_seed,roc_auc,0.890196,0.885645,0.050681,0.768448,0.965512,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260321,step15_v2_clean_domain_balanced_seed,average_precision,0.730338,0.716151,0.132811,0.407283,0.917640,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260321,step15_v2_clean_domain_balanced_seed,pr_auc,0.730338,0.716151,0.132811,0.407283,0.917640,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260321,step15_v2_clean_domain_balanced_seed,map,0.730338,0.716151,0.132811,0.407283,0.917640,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260321,step15_v2_clean_domain_balanced_seed,mrr,1.000000,0.994728,0.058263,1.000000,1.000000,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260322,step15_v2_clean_domain_balanced_seed,roc_auc,0.894678,0.894399,0.041416,0.801839,0.964271,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260322,step15_v2_clean_domain_balanced_seed,average_precision,0.687227,0.679654,0.130065,0.391158,0.886575,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260322,step15_v2_clean_domain_balanced_seed,pr_auc,0.687227,0.679654,0.130065,0.391158,0.886575,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260322,step15_v2_clean_domain_balanced_seed,map,0.687227,0.679654,0.130065,0.391158,0.886575,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_20260322,step15_v2_clean_domain_balanced_seed,mrr,1.000000,0.981634,0.107860,0.500000,1.000000,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_mean,step15_v2_clean_domain_balanced_seed_mean,roc_auc,0.901401,0.897947,0.044007,0.797735,0.968098,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_mean,step15_v2_clean_domain_balanced_seed_mean,average_precision,0.714371,0.699924,0.135557,0.390322,0.905488,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_mean,step15_v2_clean_domain_balanced_seed_mean,pr_auc,0.714371,0.699924,0.135557,0.390322,0.905488,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_mean,step15_v2_clean_domain_balanced_seed_mean,map,0.714371,0.699924,0.135557,0.390322,0.905488,5000,106,21,85,39
step15_v2_domain_balanced_phase4_seed_mean,step15_v2_clean_domain_balanced_seed_mean,mrr,1.000000,0.989067,0.092726,1.000000,1.000000,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260320,step15_v2_operational_identifier_seed,roc_auc,0.870588,0.871556,0.050723,0.755814,0.954048,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260320,step15_v2_operational_identifier_seed,average_precision,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
